Class1;Class1.1;Class1.2;Class1.3;Class1
topGenes;topGenes;Weights;Weights;Weights
METGE_13;METGE_13;0.0;0.0;0.0
METGE_14;METGE_14;0.0;0.0;0.0
METGE_15;METGE_15;0.0;0.0;0.0
METGE_16;METGE_16;0.0;0.0;0.0
METGE_17;METGE_17;0.0;0.0;0.0
METGE_18;METGE_18;0.0;0.0;0.0
METGE_19;METGE_19;0.0;0.0;0.0
METGE_20;METGE_20;0.0;0.0;0.0
METGE_21;METGE_21;0.0;0.0;0.0
METGE_22;METGE_22;0.0;0.0;0.0
METGE_23;METGE_23;0.0;0.0;0.0
METGE_24;METGE_24;0.0;0.0;0.0
METGE_25;METGE_25;0.0;0.0;0.0
METGE_26;METGE_26;0.0;0.0;0.0
METGE_27;METGE_27;0.0;0.0;0.0
METGE_28;METGE_28;0.0;0.0;0.0
METGE_29;METGE_29;0.0;0.0;0.0
METGE_30;METGE_30;0.0;0.0;0.0
METGE_31;METGE_31;0.0;0.0;0.0
METGE_32;METGE_32;0.0;0.0;0.0
METGE_33;METGE_33;0.0;0.0;0.0
METGE_34;METGE_34;0.0;0.0;0.0
METGE_35;METGE_35;0.0;0.0;0.0
METGE_36;METGE_36;0.0;0.0;0.0
METGE_37;METGE_37;0.0;0.0;0.0
METGE_38;METGE_38;0.0;0.0;0.0
METGE_39;METGE_39;0.0;0.0;0.0
METGE_40;METGE_40;0.0;0.0;0.0
METGE_41;METGE_41;0.0;0.0;0.0
METGE_42;METGE_42;0.0;0.0;0.0
METGE_43;METGE_43;0.0;0.0;0.0
METGE_44;METGE_44;0.0;0.0;0.0
METGE_45;METGE_45;0.0;0.0;0.0
METGE_46;METGE_46;0.0;0.0;0.0
METGE_47;METGE_47;0.0;0.0;0.0
METGE_48;METGE_48;0.0;0.0;0.0
METGE_49;METGE_49;0.0;0.0;0.0
METGE_50;METGE_50;0.0;0.0;0.0
METGE_51;METGE_51;0.0;0.0;0.0
METGE_52;METGE_52;0.0;0.0;0.0
METGE_53;METGE_53;0.0;0.0;0.0
METGE_54;METGE_54;0.0;0.0;0.0
METGE_55;METGE_55;0.0;0.0;0.0
METGE_56;METGE_56;0.0;0.0;0.0
METGE_57;METGE_57;0.0;0.0;0.0
METGE_58;METGE_58;0.0;0.0;0.0
METGE_59;METGE_59;0.0;0.0;0.0
METGE_60;METGE_60;0.0;0.0;0.0
METGE_61;METGE_61;0.0;0.0;0.0
METGE_62;METGE_62;0.0;0.0;0.0
METGE_63;METGE_63;0.0;0.0;0.0
METGE_64;METGE_64;0.0;0.0;0.0
METGE_65;METGE_65;0.0;0.0;0.0
METGE_66;METGE_66;0.0;0.0;0.0
METGE_67;METGE_67;0.0;0.0;0.0
METGE_68;METGE_68;0.0;0.0;0.0
METGE_69;METGE_69;0.0;0.0;0.0
METGE_70;METGE_70;0.0;0.0;0.0
METGE_71;METGE_71;0.0;0.0;0.0
METGE_72;METGE_72;0.0;0.0;0.0
METGE_73;METGE_73;0.0;0.0;0.0
METGE_74;METGE_74;0.0;0.0;0.0
METGE_75;METGE_75;0.0;0.0;0.0
METGE_76;METGE_76;0.0;0.0;0.0
METGE_77;METGE_77;0.0;0.0;0.0
METGE_78;METGE_78;0.0;0.0;0.0
METGE_79;METGE_79;0.0;0.0;0.0
METGE_80;METGE_80;0.0;0.0;0.0
METGE_81;METGE_81;0.0;0.0;0.0
METGE_82;METGE_82;0.0;0.0;0.0
METGE_83;METGE_83;0.0;0.0;0.0
METGE_84;METGE_84;0.0;0.0;0.0
METGE_85;METGE_85;0.0;0.0;0.0
METGE_86;METGE_86;0.0;0.0;0.0
METGE_87;METGE_87;0.0;0.0;0.0
METGE_88;METGE_88;0.0;0.0;0.0
METGE_89;METGE_89;0.0;0.0;0.0
METGE_90;METGE_90;0.0;0.0;0.0
METGE_91;METGE_91;0.0;0.0;0.0
METGE_92;METGE_92;0.0;0.0;0.0
METGE_93;METGE_93;0.0;0.0;0.0
METGE_94;METGE_94;0.0;0.0;0.0
METGE_95;METGE_95;0.0;0.0;0.0
METGE_96;METGE_96;0.0;0.0;0.0
METGE_97;METGE_97;0.0;0.0;0.0
METGE_98;METGE_98;0.0;0.0;0.0
METGE_99;METGE_99;0.0;0.0;0.0
INFERMERIA_0;INFERMERIA_0;0.0;0.0;0.0
INFERMERIA_1;INFERMERIA_1;0.0;0.0;0.0
INFERMERIA_2;INFERMERIA_2;0.0;0.0;0.0
INFERMERIA_3;INFERMERIA_3;0.0;0.0;0.0
INFERMERIA_4;INFERMERIA_4;0.0;0.0;0.0
INFERMERIA_5;INFERMERIA_5;0.0;0.0;0.0
INFERMERIA_6;INFERMERIA_6;0.0;0.0;0.0
INFERMERIA_7;INFERMERIA_7;0.0;0.0;0.0
INFERMERIA_8;INFERMERIA_8;0.0;0.0;0.0
INFERMERIA_9;INFERMERIA_9;0.0;0.0;0.0
INFERMERIA_10;INFERMERIA_10;0.0;0.0;0.0
INFERMERIA_11;INFERMERIA_11;0.0;0.0;0.0
INFERMERIA_12;INFERMERIA_12;0.0;0.0;0.0
INFERMERIA_13;INFERMERIA_13;0.0;0.0;0.0
INFERMERIA_14;INFERMERIA_14;0.0;0.0;0.0
INFERMERIA_15;INFERMERIA_15;0.0;0.0;0.0
INFERMERIA_16;INFERMERIA_16;0.0;0.0;0.0
INFERMERIA_17;INFERMERIA_17;0.0;0.0;0.0
INFERMERIA_18;INFERMERIA_18;0.0;0.0;0.0
INFERMERIA_19;INFERMERIA_19;0.0;0.0;0.0
INFERMERIA_20;INFERMERIA_20;0.0;0.0;0.0
INFERMERIA_21;INFERMERIA_21;0.0;0.0;0.0
INFERMERIA_22;INFERMERIA_22;0.0;0.0;0.0
INFERMERIA_23;INFERMERIA_23;0.0;0.0;0.0
INFERMERIA_24;INFERMERIA_24;0.0;0.0;0.0
INFERMERIA_25;INFERMERIA_25;0.0;0.0;0.0
INFERMERIA_26;INFERMERIA_26;0.0;0.0;0.0
INFERMERIA_27;INFERMERIA_27;0.0;0.0;0.0
INFERMERIA_28;INFERMERIA_28;0.0;0.0;0.0
INFERMERIA_29;INFERMERIA_29;0.0;0.0;0.0
INFERMERIA_30;INFERMERIA_30;0.0;0.0;0.0
INFERMERIA_31;INFERMERIA_31;0.0;0.0;0.0
INFERMERIA_32;INFERMERIA_32;0.0;0.0;0.0
INFERMERIA_33;INFERMERIA_33;0.0;0.0;0.0
INFERMERIA_34;INFERMERIA_34;0.0;0.0;0.0
INFERMERIA_35;INFERMERIA_35;0.0;0.0;0.0
INFERMERIA_36;INFERMERIA_36;0.0;0.0;0.0
INFERMERIA_37;INFERMERIA_37;0.0;0.0;0.0
INFERMERIA_38;INFERMERIA_38;0.0;0.0;0.0
INFERMERIA_39;INFERMERIA_39;0.0;0.0;0.0
INFERMERIA_40;INFERMERIA_40;0.0;0.0;0.0
INFERMERIA_41;INFERMERIA_41;0.0;0.0;0.0
INFERMERIA_42;INFERMERIA_42;0.0;0.0;0.0
INFERMERIA_43;INFERMERIA_43;0.0;0.0;0.0
INFERMERIA_44;INFERMERIA_44;0.0;0.0;0.0
INFERMERIA_45;INFERMERIA_45;0.0;0.0;0.0
INFERMERIA_46;INFERMERIA_46;0.0;0.0;0.0
INFERMERIA_47;INFERMERIA_47;0.0;0.0;0.0
INFERMERIA_48;INFERMERIA_48;0.0;0.0;0.0
INFERMERIA_49;INFERMERIA_49;0.0;0.0;0.0
INFERMERIA_50;INFERMERIA_50;0.0;0.0;0.0
INFERMERIA_51;INFERMERIA_51;0.0;0.0;0.0
INFERMERIA_52;INFERMERIA_52;0.0;0.0;0.0
INFERMERIA_53;INFERMERIA_53;0.0;0.0;0.0
INFERMERIA_54;INFERMERIA_54;0.0;0.0;0.0
INFERMERIA_55;INFERMERIA_55;0.0;0.0;0.0
INFERMERIA_56;INFERMERIA_56;0.0;0.0;0.0
INFERMERIA_57;INFERMERIA_57;0.0;0.0;0.0
INFERMERIA_58;INFERMERIA_58;0.0;0.0;0.0
INFERMERIA_59;INFERMERIA_59;0.0;0.0;0.0
INFERMERIA_60;INFERMERIA_60;0.0;0.0;0.0
INFERMERIA_61;INFERMERIA_61;0.0;0.0;0.0
INFERMERIA_62;INFERMERIA_62;0.0;0.0;0.0
INFERMERIA_63;INFERMERIA_63;0.0;0.0;0.0
INFERMERIA_64;INFERMERIA_64;0.0;0.0;0.0
INFERMERIA_65;INFERMERIA_65;0.0;0.0;0.0
INFERMERIA_66;INFERMERIA_66;0.0;0.0;0.0
INFERMERIA_67;INFERMERIA_67;0.0;0.0;0.0
INFERMERIA_68;INFERMERIA_68;0.0;0.0;0.0
INFERMERIA_69;INFERMERIA_69;0.0;0.0;0.0
INFERMERIA_70;INFERMERIA_70;0.0;0.0;0.0
INFERMERIA_71;INFERMERIA_71;0.0;0.0;0.0
INFERMERIA_72;INFERMERIA_72;0.0;0.0;0.0
INFERMERIA_73;INFERMERIA_73;0.0;0.0;0.0
INFERMERIA_74;INFERMERIA_74;0.0;0.0;0.0
INFERMERIA_75;INFERMERIA_75;0.0;0.0;0.0
INFERMERIA_76;INFERMERIA_76;0.0;0.0;0.0
INFERMERIA_77;INFERMERIA_77;0.0;0.0;0.0
INFERMERIA_78;INFERMERIA_78;0.0;0.0;0.0
INFERMERIA_79;INFERMERIA_79;0.0;0.0;0.0
INFERMERIA_80;INFERMERIA_80;0.0;0.0;0.0
INFERMERIA_81;INFERMERIA_81;0.0;0.0;0.0
INFERMERIA_82;INFERMERIA_82;0.0;0.0;0.0
INFERMERIA_83;INFERMERIA_83;0.0;0.0;0.0
INFERMERIA_84;INFERMERIA_84;0.0;0.0;0.0
INFERMERIA_85;INFERMERIA_85;0.0;0.0;0.0
INFERMERIA_86;INFERMERIA_86;0.0;0.0;0.0
INFERMERIA_87;INFERMERIA_87;0.0;0.0;0.0
INFERMERIA_88;INFERMERIA_88;0.0;0.0;0.0
INFERMERIA_89;INFERMERIA_89;0.0;0.0;0.0
INFERMERIA_90;INFERMERIA_90;0.0;0.0;0.0
INFERMERIA_91;INFERMERIA_91;0.0;0.0;0.0
INFERMERIA_92;INFERMERIA_92;0.0;0.0;0.0
INFERMERIA_93;INFERMERIA_93;0.0;0.0;0.0
INFERMERIA_94;INFERMERIA_94;0.0;0.0;0.0
INFERMERIA_95;INFERMERIA_95;0.0;0.0;0.0
INFERMERIA_96;INFERMERIA_96;0.0;0.0;0.0
INFERMERIA_97;INFERMERIA_97;0.0;0.0;0.0
INFERMERIA_98;INFERMERIA_98;0.0;0.0;0.0
INFERMERIA_99;INFERMERIA_99;0.0;0.0;0.0
UFISS_0;UFISS_0;0.0;0.0;0.0
ISQUÃMIA TALÂ·LI;ISQUÃMIA TALÂ·LI;0.0;0.0;0.0
UFISS_2;UFISS_2;0.0;0.0;0.0
UFISS_3;UFISS_3;0.0;0.0;0.0
UFISS_4;UFISS_4;0.0;0.0;0.0
UFISS_5;UFISS_5;0.0;0.0;0.0
UFISS_6;UFISS_6;0.0;0.0;0.0
UFISS_7;UFISS_7;0.0;0.0;0.0
UFISS_8;UFISS_8;0.0;0.0;0.0
UFISS_9;UFISS_9;0.0;0.0;0.0
UFISS_10;UFISS_10;0.0;0.0;0.0
UFISS_11;UFISS_11;0.0;0.0;0.0
UFISS_12;UFISS_12;0.0;0.0;0.0
UFISS_13;UFISS_13;0.0;0.0;0.0
UFISS_14;UFISS_14;0.0;0.0;0.0
UFISS_15;UFISS_15;0.0;0.0;0.0
UFISS_16;UFISS_16;0.0;0.0;0.0
UFISS_17;UFISS_17;0.0;0.0;0.0
UFISS_18;UFISS_18;0.0;0.0;0.0
UFISS_19;UFISS_19;0.0;0.0;0.0
UFISS_20;UFISS_20;0.0;0.0;0.0
UFISS_21;UFISS_21;0.0;0.0;0.0
UFISS_22;UFISS_22;0.0;0.0;0.0
UFISS_23;UFISS_23;0.0;0.0;0.0
UFISS_24;UFISS_24;0.0;0.0;0.0
UFISS_25;UFISS_25;0.0;0.0;0.0
UFISS_26;UFISS_26;0.0;0.0;0.0
UFISS_27;UFISS_27;0.0;0.0;0.0
UFISS_28;UFISS_28;0.0;0.0;0.0
UFISS_29;UFISS_29;0.0;0.0;0.0
UFISS_30;UFISS_30;0.0;0.0;0.0
UFISS_31;UFISS_31;0.0;0.0;0.0
UFISS_32;UFISS_32;0.0;0.0;0.0
UFISS_33;UFISS_33;0.0;0.0;0.0
UFISS_34;UFISS_34;0.0;0.0;0.0
UFISS_35;UFISS_35;0.0;0.0;0.0
UFISS_36;UFISS_36;0.0;0.0;0.0
UFISS_37;UFISS_37;0.0;0.0;0.0
UFISS_38;UFISS_38;0.0;0.0;0.0
UFISS_39;UFISS_39;0.0;0.0;0.0
UFISS_40;UFISS_40;0.0;0.0;0.0
UFISS_41;UFISS_41;0.0;0.0;0.0
UFISS_42;UFISS_42;0.0;0.0;0.0
UFISS_43;UFISS_43;0.0;0.0;0.0
UFISS_44;UFISS_44;0.0;0.0;0.0
UFISS_45;UFISS_45;0.0;0.0;0.0
UFISS_46;UFISS_46;0.0;0.0;0.0
UFISS_47;UFISS_47;0.0;0.0;0.0
UFISS_48;UFISS_48;0.0;0.0;0.0
UFISS_49;UFISS_49;0.0;0.0;0.0
UFISS_50;UFISS_50;0.0;0.0;0.0
UFISS_51;UFISS_51;0.0;0.0;0.0
UFISS_52;UFISS_52;0.0;0.0;0.0
UFISS_53;UFISS_53;0.0;0.0;0.0
UFISS_54;UFISS_54;0.0;0.0;0.0
UFISS_55;UFISS_55;0.0;0.0;0.0
UFISS_56;UFISS_56;0.0;0.0;0.0
UFISS_57;UFISS_57;0.0;0.0;0.0
UFISS_58;UFISS_58;0.0;0.0;0.0
UFISS_59;UFISS_59;0.0;0.0;0.0
UFISS_60;UFISS_60;0.0;0.0;0.0
UFISS_61;UFISS_61;0.0;0.0;0.0
UFISS_62;UFISS_62;0.0;0.0;0.0
UFISS_63;UFISS_63;0.0;0.0;0.0
UFISS_64;UFISS_64;0.0;0.0;0.0
UFISS_65;UFISS_65;0.0;0.0;0.0
UFISS_66;UFISS_66;0.0;0.0;0.0
UFISS_67;UFISS_67;0.0;0.0;0.0
UFISS_68;UFISS_68;0.0;0.0;0.0
UFISS_69;UFISS_69;0.0;0.0;0.0
UFISS_70;UFISS_70;0.0;0.0;0.0
UFISS_71;UFISS_71;0.0;0.0;0.0
UFISS_72;UFISS_72;0.0;0.0;0.0
UFISS_73;UFISS_73;0.0;0.0;0.0
UFISS_74;UFISS_74;0.0;0.0;0.0
UFISS_75;UFISS_75;0.0;0.0;0.0
UFISS_76;UFISS_76;0.0;0.0;0.0
UFISS_77;UFISS_77;0.0;0.0;0.0
UFISS_78;UFISS_78;0.0;0.0;0.0
UFISS_79;UFISS_79;0.0;0.0;0.0
UFISS_80;UFISS_80;0.0;0.0;0.0
UFISS_81;UFISS_81;0.0;0.0;0.0
UFISS_82;UFISS_82;0.0;0.0;0.0
UFISS_83;UFISS_83;0.0;0.0;0.0
UFISS_84;UFISS_84;0.0;0.0;0.0
UFISS_85;UFISS_85;0.0;0.0;0.0
UFISS_86;UFISS_86;0.0;0.0;0.0
UFISS_87;UFISS_87;0.0;0.0;0.0
UFISS_88;UFISS_88;0.0;0.0;0.0
UFISS_89;UFISS_89;0.0;0.0;0.0
UFISS_90;UFISS_90;0.0;0.0;0.0
UFISS_91;UFISS_91;0.0;0.0;0.0
UFISS_92;UFISS_92;0.0;0.0;0.0
UFISS_93;UFISS_93;0.0;0.0;0.0
UFISS_94;UFISS_94;0.0;0.0;0.0
UFISS_95;UFISS_95;0.0;0.0;0.0
UFISS_96;UFISS_96;0.0;0.0;0.0
UFISS_97;UFISS_97;0.0;0.0;0.0
UFISS_98;UFISS_98;0.0;0.0;0.0
UFISS_99;UFISS_99;0.0;0.0;0.0
REHABIL_0;REHABIL_0;0.0;0.0;0.0
REHABIL_1;REHABIL_1;0.0;0.0;0.0
REHABIL_2;REHABIL_2;0.0;0.0;0.0
REHABIL_3;REHABIL_3;0.0;0.0;0.0
REHABIL_4;REHABIL_4;0.0;0.0;0.0
REHABIL_5;REHABIL_5;0.0;0.0;0.0
REHABIL_6;REHABIL_6;0.0;0.0;0.0
REHABIL_7;REHABIL_7;0.0;0.0;0.0
REHABIL_8;REHABIL_8;0.0;0.0;0.0
REHABIL_9;REHABIL_9;0.0;0.0;0.0
REHABIL_10;REHABIL_10;0.0;0.0;0.0
REHABIL_11;REHABIL_11;0.0;0.0;0.0
REHABIL_12;REHABIL_12;0.0;0.0;0.0
REHABIL_13;REHABIL_13;0.0;0.0;0.0
REHABIL_14;REHABIL_14;0.0;0.0;0.0
REHABIL_15;REHABIL_15;0.0;0.0;0.0
REHABIL_16;REHABIL_16;0.0;0.0;0.0
REHABIL_17;REHABIL_17;0.0;0.0;0.0
REHABIL_18;REHABIL_18;0.0;0.0;0.0
REHABIL_19;REHABIL_19;0.0;0.0;0.0
REHABIL_20;REHABIL_20;0.0;0.0;0.0
REHABIL_21;REHABIL_21;0.0;0.0;0.0
REHABIL_22;REHABIL_22;0.0;0.0;0.0
REHABIL_23;REHABIL_23;0.0;0.0;0.0
REHABIL_24;REHABIL_24;0.0;0.0;0.0
REHABIL_25;REHABIL_25;0.0;0.0;0.0
REHABIL_26;REHABIL_26;0.0;0.0;0.0
REHABIL_27;REHABIL_27;0.0;0.0;0.0
REHABIL_28;REHABIL_28;0.0;0.0;0.0
REHABIL_29;REHABIL_29;0.0;0.0;0.0
REHABIL_30;REHABIL_30;0.0;0.0;0.0
REHABIL_31;REHABIL_31;0.0;0.0;0.0
REHABIL_32;REHABIL_32;0.0;0.0;0.0
REHABIL_33;REHABIL_33;0.0;0.0;0.0
REHABIL_34;REHABIL_34;0.0;0.0;0.0
REHABIL_35;REHABIL_35;0.0;0.0;0.0
REHABIL_36;REHABIL_36;0.0;0.0;0.0
REHABIL_37;REHABIL_37;0.0;0.0;0.0
REHABIL_38;REHABIL_38;0.0;0.0;0.0
REHABIL_39;REHABIL_39;0.0;0.0;0.0
REHABIL_40;REHABIL_40;0.0;0.0;0.0
REHABIL_41;REHABIL_41;0.0;0.0;0.0
REHABIL_42;REHABIL_42;0.0;0.0;0.0
REHABIL_43;REHABIL_43;0.0;0.0;0.0
REHABIL_44;REHABIL_44;0.0;0.0;0.0
REHABIL_45;REHABIL_45;0.0;0.0;0.0
REHABIL_46;REHABIL_46;0.0;0.0;0.0
REHABIL_47;REHABIL_47;0.0;0.0;0.0
REHABIL_48;REHABIL_48;0.0;0.0;0.0
REHABIL_49;REHABIL_49;0.0;0.0;0.0
REHABIL_50;REHABIL_50;0.0;0.0;0.0
REHABIL_51;REHABIL_51;0.0;0.0;0.0
REHABIL_52;REHABIL_52;0.0;0.0;0.0
REHABIL_53;REHABIL_53;0.0;0.0;0.0
REHABIL_54;REHABIL_54;0.0;0.0;0.0
REHABIL_55;REHABIL_55;0.0;0.0;0.0
REHABIL_56;REHABIL_56;0.0;0.0;0.0
REHABIL_57;REHABIL_57;0.0;0.0;0.0
REHABIL_58;REHABIL_58;0.0;0.0;0.0
REHABIL_59;REHABIL_59;0.0;0.0;0.0
REHABIL_60;REHABIL_60;0.0;0.0;0.0
REHABIL_61;REHABIL_61;0.0;0.0;0.0
REHABIL_62;REHABIL_62;0.0;0.0;0.0
REHABIL_63;REHABIL_63;0.0;0.0;0.0
REHABIL_64;REHABIL_64;0.0;0.0;0.0
REHABIL_65;REHABIL_65;0.0;0.0;0.0
REHABIL_66;REHABIL_66;0.0;0.0;0.0
REHABIL_67;REHABIL_67;0.0;0.0;0.0
REHABIL_68;REHABIL_68;0.0;0.0;0.0
REHABIL_69;REHABIL_69;0.0;0.0;0.0
REHABIL_70;REHABIL_70;0.0;0.0;0.0
REHABIL_71;REHABIL_71;0.0;0.0;0.0
REHABIL_72;REHABIL_72;0.0;0.0;0.0
REHABIL_73;REHABIL_73;0.0;0.0;0.0
REHABIL_74;REHABIL_74;0.0;0.0;0.0
REHABIL_75;REHABIL_75;0.0;0.0;0.0
REHABIL_76;REHABIL_76;0.0;0.0;0.0
REHABIL_77;REHABIL_77;0.0;0.0;0.0
REHABIL_78;REHABIL_78;0.0;0.0;0.0
REHABIL_79;REHABIL_79;0.0;0.0;0.0
REHABIL_80;REHABIL_80;0.0;0.0;0.0
REHABIL_81;REHABIL_81;0.0;0.0;0.0
REHABIL_82;REHABIL_82;0.0;0.0;0.0
REHABIL_83;REHABIL_83;0.0;0.0;0.0
REHABIL_84;REHABIL_84;0.0;0.0;0.0
REHABIL_85;REHABIL_85;0.0;0.0;0.0
REHABIL_86;REHABIL_86;0.0;0.0;0.0
REHABIL_87;REHABIL_87;0.0;0.0;0.0
REHABIL_88;REHABIL_88;0.0;0.0;0.0
REHABIL_89;REHABIL_89;0.0;0.0;0.0
REHABIL_90;REHABIL_90;0.0;0.0;0.0
REHABIL_91;REHABIL_91;0.0;0.0;0.0
REHABIL_92;REHABIL_92;0.0;0.0;0.0
REHABIL_93;REHABIL_93;0.0;0.0;0.0
REHABIL_94;REHABIL_94;0.0;0.0;0.0
REHABIL_95;REHABIL_95;0.0;0.0;0.0
REHABIL_96;REHABIL_96;0.0;0.0;0.0
REHABIL_97;REHABIL_97;0.0;0.0;0.0
REHABIL_98;REHABIL_98;0.0;0.0;0.0
REHABIL_99;REHABIL_99;0.0;0.0;0.0
PSIQUIATRIA_0;PSIQUIATRIA_0;0.0;0.0;0.0
PSIQUIATRIA_1;PSIQUIATRIA_1;0.0;0.0;0.0
PSIQUIATRIA_2;PSIQUIATRIA_2;0.0;0.0;0.0
PSIQUIATRIA_3;PSIQUIATRIA_3;0.0;0.0;0.0
PSIQUIATRIA_4;PSIQUIATRIA_4;0.0;0.0;0.0
PSIQUIATRIA_5;PSIQUIATRIA_5;0.0;0.0;0.0
PSIQUIATRIA_6;PSIQUIATRIA_6;0.0;0.0;0.0
PSIQUIATRIA_7;PSIQUIATRIA_7;0.0;0.0;0.0
PSIQUIATRIA_8;PSIQUIATRIA_8;0.0;0.0;0.0
PSIQUIATRIA_9;PSIQUIATRIA_9;0.0;0.0;0.0
PSIQUIATRIA_10;PSIQUIATRIA_10;0.0;0.0;0.0
PSIQUIATRIA_11;PSIQUIATRIA_11;0.0;0.0;0.0
PSIQUIATRIA_12;PSIQUIATRIA_12;0.0;0.0;0.0
PSIQUIATRIA_13;PSIQUIATRIA_13;0.0;0.0;0.0
PSIQUIATRIA_14;PSIQUIATRIA_14;0.0;0.0;0.0
PSIQUIATRIA_15;PSIQUIATRIA_15;0.0;0.0;0.0
PSIQUIATRIA_16;PSIQUIATRIA_16;0.0;0.0;0.0
PSIQUIATRIA_17;PSIQUIATRIA_17;0.0;0.0;0.0
PSIQUIATRIA_18;PSIQUIATRIA_18;0.0;0.0;0.0
PSIQUIATRIA_19;PSIQUIATRIA_19;0.0;0.0;0.0
PSIQUIATRIA_20;PSIQUIATRIA_20;0.0;0.0;0.0
PSIQUIATRIA_21;PSIQUIATRIA_21;0.0;0.0;0.0
PSIQUIATRIA_22;PSIQUIATRIA_22;0.0;0.0;0.0
PSIQUIATRIA_23;PSIQUIATRIA_23;0.0;0.0;0.0
PSIQUIATRIA_24;PSIQUIATRIA_24;0.0;0.0;0.0
PSIQUIATRIA_25;PSIQUIATRIA_25;0.0;0.0;0.0
PSIQUIATRIA_26;PSIQUIATRIA_26;0.0;0.0;0.0
PSIQUIATRIA_27;PSIQUIATRIA_27;0.0;0.0;0.0
PSIQUIATRIA_28;PSIQUIATRIA_28;0.0;0.0;0.0
PSIQUIATRIA_29;PSIQUIATRIA_29;0.0;0.0;0.0
PSIQUIATRIA_30;PSIQUIATRIA_30;0.0;0.0;0.0
PSIQUIATRIA_31;PSIQUIATRIA_31;0.0;0.0;0.0
PSIQUIATRIA_32;PSIQUIATRIA_32;0.0;0.0;0.0
PSIQUIATRIA_33;PSIQUIATRIA_33;0.0;0.0;0.0
PSIQUIATRIA_34;PSIQUIATRIA_34;0.0;0.0;0.0
PSIQUIATRIA_35;PSIQUIATRIA_35;0.0;0.0;0.0
PSIQUIATRIA_36;PSIQUIATRIA_36;0.0;0.0;0.0
PSIQUIATRIA_37;PSIQUIATRIA_37;0.0;0.0;0.0
PSIQUIATRIA_38;PSIQUIATRIA_38;0.0;0.0;0.0
PSIQUIATRIA_39;PSIQUIATRIA_39;0.0;0.0;0.0
PSIQUIATRIA_40;PSIQUIATRIA_40;0.0;0.0;0.0
PSIQUIATRIA_41;PSIQUIATRIA_41;0.0;0.0;0.0
PSIQUIATRIA_42;PSIQUIATRIA_42;0.0;0.0;0.0
PSIQUIATRIA_43;PSIQUIATRIA_43;0.0;0.0;0.0
PSIQUIATRIA_44;PSIQUIATRIA_44;0.0;0.0;0.0
PSIQUIATRIA_45;PSIQUIATRIA_45;0.0;0.0;0.0
PSIQUIATRIA_46;PSIQUIATRIA_46;0.0;0.0;0.0
PSIQUIATRIA_47;PSIQUIATRIA_47;0.0;0.0;0.0
PSIQUIATRIA_48;PSIQUIATRIA_48;0.0;0.0;0.0
PSIQUIATRIA_49;PSIQUIATRIA_49;0.0;0.0;0.0
PSIQUIATRIA_50;PSIQUIATRIA_50;0.0;0.0;0.0
PSIQUIATRIA_51;PSIQUIATRIA_51;0.0;0.0;0.0
PSIQUIATRIA_52;PSIQUIATRIA_52;0.0;0.0;0.0
PSIQUIATRIA_53;PSIQUIATRIA_53;0.0;0.0;0.0
PSIQUIATRIA_54;PSIQUIATRIA_54;0.0;0.0;0.0
PSIQUIATRIA_55;PSIQUIATRIA_55;0.0;0.0;0.0
PSIQUIATRIA_56;PSIQUIATRIA_56;0.0;0.0;0.0
PSIQUIATRIA_57;PSIQUIATRIA_57;0.0;0.0;0.0
PSIQUIATRIA_58;PSIQUIATRIA_58;0.0;0.0;0.0
PSIQUIATRIA_59;PSIQUIATRIA_59;0.0;0.0;0.0
PSIQUIATRIA_60;PSIQUIATRIA_60;0.0;0.0;0.0
PSIQUIATRIA_61;PSIQUIATRIA_61;0.0;0.0;0.0
PSIQUIATRIA_62;PSIQUIATRIA_62;0.0;0.0;0.0
PSIQUIATRIA_63;PSIQUIATRIA_63;0.0;0.0;0.0
PSIQUIATRIA_64;PSIQUIATRIA_64;0.0;0.0;0.0
PSIQUIATRIA_65;PSIQUIATRIA_65;0.0;0.0;0.0
PSIQUIATRIA_66;PSIQUIATRIA_66;0.0;0.0;0.0
PSIQUIATRIA_67;PSIQUIATRIA_67;0.0;0.0;0.0
PSIQUIATRIA_68;PSIQUIATRIA_68;0.0;0.0;0.0
PSIQUIATRIA_69;PSIQUIATRIA_69;0.0;0.0;0.0
PSIQUIATRIA_70;PSIQUIATRIA_70;0.0;0.0;0.0
PSIQUIATRIA_71;PSIQUIATRIA_71;0.0;0.0;0.0
PSIQUIATRIA_72;PSIQUIATRIA_72;0.0;0.0;0.0
PSIQUIATRIA_73;PSIQUIATRIA_73;0.0;0.0;0.0
PSIQUIATRIA_74;PSIQUIATRIA_74;0.0;0.0;0.0
PSIQUIATRIA_75;PSIQUIATRIA_75;0.0;0.0;0.0
PSIQUIATRIA_76;PSIQUIATRIA_76;0.0;0.0;0.0
PSIQUIATRIA_77;PSIQUIATRIA_77;0.0;0.0;0.0
PSIQUIATRIA_78;PSIQUIATRIA_78;0.0;0.0;0.0
PSIQUIATRIA_79;PSIQUIATRIA_79;0.0;0.0;0.0
PSIQUIATRIA_80;PSIQUIATRIA_80;0.0;0.0;0.0
PSIQUIATRIA_81;PSIQUIATRIA_81;0.0;0.0;0.0
PSIQUIATRIA_82;PSIQUIATRIA_82;0.0;0.0;0.0
PSIQUIATRIA_83;PSIQUIATRIA_83;0.0;0.0;0.0
PSIQUIATRIA_84;PSIQUIATRIA_84;0.0;0.0;0.0
